Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
2295,5/19/2022,Production Manager,SVG,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,1/25/1999,MA,Female,Asian,Divorced,Fully Meets,5,11/26/2022,3,5,4,11/12/2022,Communication Skills,Internal,Passed,5,448.38,23
2296,8/25/2021,Production Manager,TNS,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,4/18/1973,MA,Female,Hispanic,Divorced,Fully Meets,1,6/15/2023,4,4,5,11/9/2022,Technical Skills,Internal,Passed,4,808.77,48
2297,12/18/2018,Production Manager,WBL,Terminated,Part-Time,Zone C,Full-Time,Production       ,Aerial,9/23/1958,MA,Female,Black,Single,Fully Meets,2,9/14/2022,5,4,1,12/28/2022,Leadership Development,Internal,Completed,5,691.71,60
2298,8/5/2023,Production Manager,WBL,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,4/27/1958,MA,Female,Other,Married,Fully Meets,4,11/4/2022,3,2,1,3/2/2023,Communication Skills,External,Failed,1,145.08,65
2299,4/13/2022,Production Manager,TNS,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,2/24/1942,MA,Female,Asian,Married,Fully Meets,2,8/18/2022,2,1,2,4/13/2023,Customer Service,External,Failed,4,922.03,80
2300,9/26/2020,Production Manager,SVG,Active,Full-Time,Zone A,Full-Time,Production       ,Underground,9/4/1947,MA,Female,Black,Single,Fully Meets,5,10/8/2022,5,1,2,9/27/2022,Customer Service,External,Completed,2,668.1,73
2301,2/12/2021,Production Manager,PYZ,Active,Part-Time,Zone C,Temporary,Production       ,Underground,8/12/1946,MA,Female,Asian,Single,Fully Meets,1,7/26/2023,3,1,4,2/27/2023,Technical Skills,Internal,Incomplete,4,475.03,75
2302,1/2/2019,Production Manager,PL,Terminated,Contract,Zone C,Temporary,Production       ,Wireline Construction,11/28/1988,MA,Female,Hispanic,Married,Fully Meets,4,4/12/2023,2,5,3,3/11/2023,Project Management,Internal,Passed,2,173.45,31
2303,10/26/2019,Production Manager,NEL,Terminated,Contract,Zone C,Temporary,Production       ,Field Operations,12/27/1957,MA,Female,Black,Divorced,Fully Meets,5,2/1/2023,5,5,1,1/13/2023,Customer Service,External,Passed,2,813.39,62
2304,4/11/2021,President & CEO,MSC,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,4/21/1957,MA,Female,White,Divorced,Fully Meets,2,6/29/2023,5,1,2,10/19/2022,Customer Service,Internal,Passed,5,759.9,64
2305,12/11/2019,Network Engineer,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Field Operations,10/3/1970,MA,Female,White,Divorced,Fully Meets,2,5/26/2023,4,5,5,4/24/2023,Communication Skills,External,Incomplete,2,933.39,49
2306,10/21/2020,Network Engineer,CCDR,Active,Part-Time,Zone B,Full-Time,Production       ,Project Management - Con,11/6/1999,MA,Male,Hispanic,Married,Fully Meets,1,4/25/2023,3,4,3,2/28/2023,Communication Skills,External,Failed,2,217.33,21
2307,5/8/2020,Network Engineer,BPC,Active,Part-Time,Zone C,Part-Time,Executive Office,Project Management - Con,5/5/1988,MA,Male,Asian,Single,Fully Meets,2,7/22/2023,5,2,3,5/21/2023,Customer Service,Internal,Passed,2,856.15,32
2308,5/24/2022,Data Analyst,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,5/9/1999,MA,Male,Other,Divorced,Fully Meets,5,3/11/2023,1,2,3,9/8/2022,Communication Skills,Internal,Completed,4,751.86,23
2309,6/5/2019,Data Analyst,CCDR,Active,Part-Time,Zone A,Part-Time,Production       ,General - Con,4/7/1991,MA,Male,Hispanic,Widowed,Fully Meets,2,1/3/2023,2,5,5,7/20/2023,Communication Skills,Internal,Incomplete,1,309.24,28
2310,4/21/2022,Data Analyst ,BPC,Active,Part-Time,Zone B,Part-Time,Production       ,Fielders,11/21/1983,MA,Male,Hispanic,Single,Fully Meets,5,10/4/2022,4,1,3,12/27/2022,Leadership Development,Internal,Incomplete,4,581.95,39
2311,12/10/2019,Data Analyst,PYZ,Active,Part-Time,Zone A,Full-Time,Production       ,Field Operations,3/25/1971,MA,Female,Black,Divorced,Fully Meets,2,3/15/2023,5,3,2,4/4/2023,Leadership Development,External,Passed,5,616.43,48
2312,11/26/2019,Data Analyst,WBL,Active,Full-Time,Zone C,Part-Time,IT/IS,Field Operations,12/11/1951,MA,Male,Asian,Widowed,Fully Meets,4,4/2/2023,1,4,3,1/6/2023,Leadership Development,Internal,Completed,3,623.75,68
2313,9/13/2021,Data Analyst,NEL,Active,Part-Time,Zone C,Full-Time,IT/IS,Shop (Fleet),10/30/2000,MA,Male,Asian,Divorced,Fully Meets,2,4/4/2023,5,2,3,2/4/2023,Project Management,External,Passed,1,802.99,21
2314,8/19/2019,Data Analyst,PL,Active,Part-Time,Zone C,Part-Time,IT/IS,Field Operations,10/18/1961,MA,Female,Asian,Married,Fully Meets,1,6/23/2023,4,1,3,11/18/2022,Communication Skills,External,Failed,1,725.98,58
2315,6/12/2022,Production Manager,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Project Management - Con,2/19/1986,MA,Female,Other,Married,Fully Meets,4,8/10/2022,4,3,2,12/5/2022,Customer Service,External,Incomplete,1,252.59,36
2316,7/21/2021,Production Manager,SVG,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,9/29/1973,MA,Male,Asian,Divorced,Fully Meets,2,9/6/2022,4,2,5,5/23/2023,Communication Skills,Internal,Failed,1,731.84,48
2317,11/13/2020,Production Manager,EW,Active,Full-Time,Zone A,Temporary,Production       ,Yard (Material Handling),6/16/1944,MA,Female,Black,Single,Fully Meets,1,2/7/2023,2,2,1,2/9/2023,Customer Service,External,Failed,1,787.01,76
2318,2/20/2022,Production Manager,MSC,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,3/25/1957,MA,Female,White,Widowed,Fully Meets,2,12/20/2022,2,1,5,6/22/2023,Communication Skills,External,Incomplete,2,303.8,65
2319,3/28/2019,Production Manager,TNS,Terminated,Contract,Zone A,Part-Time,Production       ,General - Sga,2/18/1983,MA,Female,White,Widowed,Fully Meets,5,3/29/2023,5,4,3,12/21/2022,Customer Service,Internal,Passed,3,832.15,36
2320,10/26/2022,Production Manager,PYZ,Terminated,Part-Time,Zone A,Full-Time,Production       ,Fielders,9/9/1964,MA,Female,White,Single,Fully Meets,4,2/12/2023,5,1,3,7/25/2023,Communication Skills,External,Incomplete,5,509.71,58
2321,5/10/2023,Production Manager,WBL,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,8/21/1951,MA,Female,Black,Divorced,Fully Meets,2,11/7/2022,4,2,5,9/6/2022,Communication Skills,Internal,Incomplete,3,781.95,72
2322,9/1/2022,Production Manager,NEL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,4/27/1963,MA,Female,Asian,Divorced,Fully Meets,5,8/20/2022,4,3,4,3/4/2023,Communication Skills,Internal,Completed,3,178.4,59
2323,4/21/2021,Production Manager,PL,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,7/5/1959,MA,Female,Asian,Divorced,Fully Meets,5,11/21/2022,2,1,3,12/30/2022,Project Management,External,Incomplete,3,964.4,62
2324,7/23/2021,Production Manager,BPC,Terminated,Part-Time,Zone A,Temporary,Production       ,General - Con,7/17/1996,MA,Female,Black,Widowed,Fully Meets,4,6/24/2023,1,2,4,4/29/2023,Communication Skills,External,Incomplete,1,299.75,25
2325,12/29/2020,Production Manager,CCDR,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,10/20/1999,MA,Female,Asian,Divorced,Fully Meets,1,12/27/2022,4,4,1,1/4/2023,Project Management,Internal,Completed,2,745.68,21
2326,8/8/2022,President & CEO,SVG,Active,Contract,Zone A,Temporary,Production       ,Project Management - Con,11/19/1947,MA,Female,Black,Single,Fully Meets,2,4/19/2023,3,1,4,1/6/2023,Customer Service,External,Completed,5,263.21,75
2327,7/30/2020,Network Engineer,EW,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,11/27/1971,MA,Male,Black,Married,Fully Meets,4,3/29/2023,4,1,2,10/20/2022,Customer Service,External,Incomplete,1,802.98,49
2328,3/18/2019,Network Engineer,MSC,Active,Full-Time,Zone B,Part-Time,Production       ,General - Con,5/26/1980,MA,Male,Asian,Divorced,Fully Meets,4,9/2/2022,1,4,3,3/1/2023,Communication Skills,Internal,Passed,3,960.9,39
2329,7/25/2019,Network Engineer,TNS,Active,Full-Time,Zone A,Full-Time,Executive Office,Aerial,10/26/1962,MA,Male,Asian,Single,Fully Meets,2,9/2/2022,2,3,1,1/21/2023,Leadership Development,External,Incomplete,2,209.86,57
2330,10/16/2021,Data Analyst,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Executive,12/13/1957,MA,Male,Other,Married,Fully Meets,2,9/11/2022,3,4,5,3/21/2023,Customer Service,Internal,Passed,2,942.81,64
2331,12/6/2019,Data Analyst,TNS,Active,Contract,Zone C,Part-Time,Production       ,Wireline Construction,2/14/1952,MA,Male,Black,Divorced,Fully Meets,1,12/11/2022,2,5,3,1/16/2023,Technical Skills,Internal,Failed,3,108.2,67
2332,6/29/2019,Data Analyst ,WBL,Active,Contract,Zone C,Full-Time,Production       ,Fielders,8/21/1971,MA,Male,White,Widowed,Fully Meets,4,11/2/2022,1,1,1,11/29/2022,Communication Skills,Internal,Completed,3,144.68,48
2333,4/3/2019,Data Analyst,BPC,Active,Full-Time,Zone C,Temporary,IT/IS,Yard (Material Handling),7/19/1951,MA,Female,Asian,Divorced,Fully Meets,1,4/19/2023,5,4,2,4/1/2023,Technical Skills,Internal,Failed,4,769.76,68
2334,7/21/2021,Data Analyst,CCDR,Active,Contract,Zone A,Temporary,IT/IS,Engineers,2/19/1983,MA,Male,Asian,Single,Fully Meets,4,12/1/2022,3,3,5,3/21/2023,Project Management,Internal,Failed,5,860.16,38
2335,7/27/2022,Data Analyst,EW,Active,Full-Time,Zone C,Temporary,IT/IS,General - Con,11/19/1944,MA,Male,White,Divorced,Fully Meets,4,3/24/2023,1,5,5,9/1/2022,Communication Skills,Internal,Completed,4,957.24,78
2336,10/6/2019,Production Manager,CCDR,Active,Contract,Zone A,Full-Time,Production       ,General - Con,5/6/1984,MA,Female,Other,Single,Fully Meets,4,8/10/2022,5,1,5,2/6/2023,Communication Skills,External,Completed,3,301.03,35
2337,4/16/2021,Production Manager,SVG,Active,Full-Time,Zone C,Part-Time,Production       ,Engineers,1/25/1989,MA,Male,Other,Single,Fully Meets,4,7/9/2023,1,4,3,7/15/2023,Project Management,Internal,Incomplete,2,366.82,32
2338,10/10/2018,Production Manager,EW,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Con,8/6/1971,MA,Female,Other,Married,Fully Meets,4,9/9/2022,2,3,5,6/18/2023,Customer Service,External,Completed,2,819.8,47
2339,7/25/2022,Production Manager,MSC,Terminated,Full-Time,Zone B,Part-Time,Production       ,General - Sga,8/6/1972,MA,Female,Black,Married,Fully Meets,1,3/22/2023,3,1,5,12/2/2022,Leadership Development,Internal,Failed,5,369.94,50
2340,3/17/2021,Production Manager,TNS,Terminated,Contract,Zone A,Temporary,Production       ,General - Con,2/27/2001,MA,Female,White,Single,Fully Meets,5,5/23/2023,4,5,3,5/5/2023,Project Management,External,Failed,1,811.91,20
2341,10/13/2018,Production Manager,PYZ,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,11/2/1984,MA,Female,Hispanic,Divorced,Fully Meets,2,10/14/2022,1,5,2,4/6/2023,Communication Skills,Internal,Failed,2,121.05,34
2342,1/9/2020,Production Manager,WBL,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,5/14/1967,MA,Female,Other,Single,Fully Meets,5,7/24/2023,1,4,3,5/30/2023,Communication Skills,Internal,Completed,1,704.53,53
2343,9/18/2019,Production Manager,NEL,Active,Full-Time,Zone B,Temporary,Production       ,Wireless,10/17/1998,MA,Female,Hispanic,Single,Fully Meets,4,11/22/2022,1,3,4,5/31/2023,Customer Service,Internal,Completed,5,959.22,21
2344,10/26/2019,Production Manager,PL,Active,Contract,Zone C,Temporary,Production       ,Yard (Material Handling),8/23/1991,MA,Female,Other,Divorced,Fully Meets,1,2/8/2023,2,5,5,3/13/2023,Technical Skills,External,Completed,2,967.05,28
2345,9/14/2020,Production Manager,BPC,Terminated,Full-Time,Zone B,Temporary,Production       ,Field Operations,1/10/1971,MA,Female,Hispanic,Married,Fully Meets,2,1/14/2023,2,1,5,10/9/2022,Project Management,External,Incomplete,3,379.57,49
2346,4/9/2023,Production Manager,CCDR,Active,Part-Time,Zone A,Full-Time,Production       ,Field Operations,2/28/1984,MA,Female,Hispanic,Widowed,Fully Meets,4,2/6/2023,5,3,1,10/2/2022,Customer Service,External,Completed,3,811.14,39
2347,10/25/2019,President & CEO,SVG,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,11/7/1977,MA,Female,White,Single,Fully Meets,1,1/9/2023,2,3,2,12/14/2022,Communication Skills,Internal,Passed,1,780.53,42
2348,6/25/2022,Network Engineer,EW,Active,Part-Time,Zone C,Full-Time,Production       ,Field Operations,2/21/1976,MA,Male,Asian,Single,Fully Meets,1,10/12/2022,4,4,2,4/13/2023,Technical Skills,Internal,Passed,1,927.52,46
2349,1/26/2023,Network Engineer,MSC,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,6/3/1956,MA,Male,Black,Widowed,Fully Meets,4,11/5/2022,5,5,1,4/22/2023,Communication Skills,Internal,Completed,2,317.31,67
2350,2/19/2020,Network Engineer,TNS,Active,Part-Time,Zone A,Temporary,Executive Office,Wireline Construction,4/24/1973,MA,Male,Black,Divorced,Fully Meets,2,8/24/2022,1,4,5,3/9/2023,Leadership Development,Internal,Failed,3,858.34,47
2351,12/24/2019,Data Analyst,EW,Active,Contract,Zone B,Temporary,Production       ,Engineers,2/27/1943,MA,Male,Hispanic,Widowed,Fully Meets,4,2/21/2023,3,3,5,3/11/2023,Communication Skills,Internal,Incomplete,4,173.96,76
2352,10/16/2020,Data Analyst,MSC,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,12/31/1993,MA,Male,White,Widowed,Fully Meets,2,7/11/2023,2,3,3,9/11/2022,Communication Skills,External,Completed,4,889.07,27
2353,9/7/2018,Data Analyst ,TNS,Active,Part-Time,Zone B,Full-Time,IT/IS,Field Operations,7/26/1997,MA,Female,Hispanic,Married,Fully Meets,2,10/17/2022,2,4,3,7/18/2023,Technical Skills,Internal,Failed,3,198.56,21
2354,1/7/2022,Data Analyst,PYZ,Active,Part-Time,Zone C,Full-Time,IT/IS,Wireline Construction,9/2/1971,MA,Female,White,Divorced,Fully Meets,2,6/10/2023,5,1,1,6/13/2023,Communication Skills,External,Completed,5,572.14,51
2355,3/25/2019,Data Analyst,WBL,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,1/17/1943,MA,Male,Asian,Single,Fully Meets,1,11/15/2022,1,1,4,7/16/2023,Customer Service,External,Failed,3,945.93,76
2356,11/18/2021,Data Analyst,NEL,Active,Part-Time,Zone C,Temporary,IT/IS,Catv,7/14/1955,MA,Male,Black,Single,Fully Meets,4,3/7/2023,4,1,1,5/25/2023,Technical Skills,External,Passed,4,668.66,66
2357,12/31/2022,Production Manager,PL,Active,Contract,Zone B,Temporary,Production       ,General - Con,9/15/1943,MA,Female,Black,Married,Fully Meets,1,11/12/2022,1,2,3,5/17/2023,Leadership Development,Internal,Failed,3,483.49,79
2358,5/14/2020,Production Manager,PYZ,Active,Part-Time,Zone B,Temporary,Production       ,Executive,3/20/1993,MA,Male,Black,Married,Fully Meets,4,9/7/2022,5,3,3,4/14/2023,Project Management,External,Incomplete,3,164.22,27
2359,12/13/2020,Production Manager,SVG,Active,Full-Time,Zone B,Part-Time,Production       ,Engineers,7/1/1996,MA,Female,Other,Married,Fully Meets,2,7/8/2023,4,4,3,5/30/2023,Technical Skills,External,Failed,3,850.73,24
2360,11/16/2021,Production Manager,TNS,Terminated,Part-Time,Zone B,Part-Time,Production       ,Fielders,10/6/1990,MA,Female,Asian,Widowed,Fully Meets,1,2/7/2023,4,4,3,10/13/2022,Project Management,Internal,Passed,1,400.62,31
2361,12/1/2022,Production Manager,WBL,Terminated,Full-Time,Zone C,Full-Time,Production       ,Project Management - Con,12/5/1996,MA,Female,Asian,Divorced,Fully Meets,2,2/12/2023,4,4,2,9/8/2022,Customer Service,External,Failed,4,148.29,26
2362,10/30/2020,Production Manager,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,5/6/1974,MA,Female,Asian,Married,Fully Meets,2,1/21/2023,5,4,5,2/6/2023,Project Management,Internal,Incomplete,3,543.65,46
2363,2/8/2021,Production Manager,CCDR,Active,Full-Time,Zone C,Temporary,Production       ,Wireline Construction,2/17/1983,MA,Female,Hispanic,Widowed,Fully Meets,2,7/16/2023,2,5,1,2/4/2023,Communication Skills,External,Incomplete,3,282.26,38
2364,8/5/2019,Production Manager,EW,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,8/24/1960,MA,Male,Black,Widowed,Fully Meets,5,2/2/2023,4,2,4,12/4/2022,Project Management,External,Completed,3,123.81,59
2365,11/29/2018,Production Manager,MSC,Terminated,Contract,Zone A,Temporary,Production       ,Engineers,8/25/1953,MA,Female,Black,Married,Fully Meets,1,9/7/2022,1,1,1,8/11/2022,Communication Skills,External,Passed,5,355.8,65
2366,11/16/2018,Production Manager,NEL,Terminated,Full-Time,Zone B,Part-Time,Production       ,Fielders,7/22/1944,MA,Female,Asian,Divorced,Fully Meets,2,4/30/2023,4,2,5,8/16/2022,Project Management,Internal,Incomplete,3,184.59,74
2367,8/23/2020,Production Manager,PL,Active,Contract,Zone C,Part-Time,Production       ,Wireline Construction,7/29/1959,MA,Female,Hispanic,Widowed,Fully Meets,5,10/26/2022,3,2,5,4/27/2023,Project Management,Internal,Completed,3,249.77,61
2368,8/22/2020,President & CEO,PYZ,Active,Full-Time,Zone B,Temporary,Production       ,Wireline Construction,3/31/1950,MA,Female,White,Single,Fully Meets,1,11/6/2022,5,2,1,3/30/2023,Technical Skills,External,Completed,4,285.54,70
2369,10/19/2021,Network Engineer,SVG,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,9/16/1987,MA,Male,Other,Divorced,Fully Meets,5,2/18/2023,5,2,4,7/26/2023,Leadership Development,External,Failed,5,711.15,34
2370,2/21/2020,Network Engineer,TNS,Active,Contract,Zone B,Full-Time,Production       ,Field Operations,1/31/1952,MA,Male,Other,Widowed,Fully Meets,5,10/3/2022,1,2,4,6/7/2023,Leadership Development,External,Incomplete,3,644.97,68
2371,11/21/2022,Data Analyst,EW,Active,Contract,Zone B,Temporary,Production       ,Field Operations,5/30/2000,MA,Male,White,Married,Fully Meets,1,1/10/2023,2,1,5,4/19/2023,Customer Service,Internal,Passed,4,133.56,22
2372,8/5/2019,Data Analyst,CCDR,Active,Full-Time,Zone A,Part-Time,Production       ,Field Operations,3/10/1992,MA,Female,Hispanic,Single,Fully Meets,2,8/2/2023,3,4,5,1/27/2023,Leadership Development,Internal,Completed,2,784.93,27
2373,11/5/2020,Data Analyst ,BPC,Active,Full-Time,Zone A,Full-Time,IT/IS,Catv,10/22/1982,MA,Female,Other,Divorced,Fully Meets,2,7/21/2023,3,5,5,2/16/2023,Project Management,External,Completed,4,801.63,38
2374,6/12/2021,Data Analyst,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Field Operations,8/9/1962,MA,Female,Asian,Divorced,Fully Meets,2,1/16/2023,1,2,1,5/1/2023,Customer Service,External,Incomplete,2,650.48,59
2375,9/13/2018,Data Analyst,TNS,Active,Contract,Zone B,Full-Time,IT/IS,General - Con,11/2/1958,MA,Male,Black,Single,Fully Meets,1,8/14/2022,2,4,2,11/20/2022,Project Management,External,Failed,5,770.33,60
2376,4/9/2023,Production Manager,CCDR,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,10/10/1983,MA,Female,Asian,Divorced,Fully Meets,4,12/7/2022,5,2,4,4/26/2023,Communication Skills,Internal,Completed,5,755.69,40
2377,1/9/2021,Production Manager,SVG,Active,Contract,Zone B,Part-Time,Production       ,Executive,6/14/1960,MA,Male,White,Single,Fully Meets,4,12/31/2022,1,2,1,12/25/2022,Leadership Development,External,Failed,1,921.26,61
2378,3/23/2020,Production Manager,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Project Management - Eng,11/23/1944,MA,Female,Other,Married,Fully Meets,2,7/4/2023,2,5,3,4/7/2023,Leadership Development,Internal,Passed,3,751.79,76
2379,10/19/2019,Production Manager,MSC,Terminated,Full-Time,Zone C,Part-Time,Production       ,Fielders,12/22/1991,MA,Female,Asian,Divorced,Fully Meets,2,7/1/2023,2,5,1,8/24/2022,Communication Skills,External,Completed,4,146.18,28
2380,7/2/2023,Production Manager,TNS,Active,Full-Time,Zone A,Temporary,Production       ,General - Con,12/19/1956,MA,Female,Other,Married,Fully Meets,2,10/25/2022,2,1,3,11/3/2022,Customer Service,Internal,Completed,5,910.96,67
2381,8/29/2019,Production Manager,PYZ,Active,Part-Time,Zone B,Part-Time,Production       ,Catv,4/8/1988,MA,Female,Other,Divorced,Fully Meets,2,2/15/2023,2,3,3,1/27/2023,Technical Skills,External,Passed,1,404.78,31
2382,7/17/2023,Production Manager,WBL,Active,Part-Time,Zone C,Temporary,Production       ,Catv,12/10/1943,MA,Male,Asian,Single,Fully Meets,1,11/19/2022,4,3,4,8/1/2023,Project Management,Internal,Completed,1,751.78,80
2383,2/2/2020,Production Manager,NEL,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,4/8/1973,MA,Male,Asian,Widowed,Fully Meets,4,11/21/2022,5,3,5,8/9/2022,Customer Service,External,Incomplete,1,374.73,47
2384,10/14/2021,Production Manager,PL,Terminated,Full-Time,Zone A,Temporary,Production       ,Field Operations,9/11/1979,MA,Female,Hispanic,Married,Fully Meets,5,9/3/2022,2,2,2,10/3/2022,Communication Skills,Internal,Failed,3,166.1,42
2385,4/10/2020,Production Manager,BPC,Active,Contract,Zone A,Part-Time,Production       ,Yard (Material Handling),11/19/1953,MA,Female,Asian,Single,Fully Meets,2,1/15/2023,2,1,3,3/31/2023,Technical Skills,Internal,Incomplete,1,574.91,67
